09/08/2014	03:00:00	28.147	27.974						
09/08/2014	04:00:00	27.998	27.825						
09/08/2014	05:00:00	27.579	27.677						
09/08/2014	06:00:00	27.801	27.677						
09/08/2014	07:00:00	27.776	27.825						
09/08/2014	08:00:00	27.924	27.899						
09/08/2014	09:00:00	27.727	27.776						
09/08/2014	10:00:00	27.751	27.579						
09/08/2014	11:00:00	27.751	27.653						
09/08/2014	12:00:00	28.171	27.702						
09/08/2014	13:00:00	28.171	27.481						
09/08/2014	14:00:00	27.924	27.628						
09/08/2014	15:00:00	27.998	27.579						
09/08/2014	16:00:00	27.998	27.284						
09/08/2014	17:00:00	27.949	26.818						
09/08/2014	18:00:00	27.899	26.5						
09/08/2014	19:00:00	27.727	27.284						
09/08/2014	20:00:00	27.727	27.431						
09/08/2014	21:00:00	27.875	27.308						
09/08/2014	22:00:00	27.85	27.308						
09/08/2014	23:00:00	27.825	27.161						
10/08/2014	00:00:00	27.628	27.456						
10/08/2014	01:00:00	27.677	27.456						
10/08/2014	02:00:00	27.481	27.382						
10/08/2014	03:00:00	27.579	26.524						
10/08/2014	04:00:00	27.554	25.963						
10/08/2014	05:00:00	27.554	26.158						
10/08/2014	06:00:00	27.456	27.038						
10/08/2014	07:00:00	27.431	27.284						
10/08/2014	08:00:00	27.431	27.358						
10/08/2014	09:00:00	27.481	27.382						
10/08/2014	10:00:00	27.579	27.431						
10/08/2014	11:00:00	27.653	27.456						
10/08/2014	12:00:00	27.554	27.333						
10/08/2014	13:00:00	27.653	27.382						
10/08/2014	14:00:00	27.751	27.53						
10/08/2014	15:00:00	27.85	27.677						
10/08/2014	16:00:00	28.023	27.727						
10/08/2014	17:00:00	28.916	28.196						
10/08/2014	18:00:00	28.27	27.899						
10/08/2014	19:00:00	28.221	27.998						
10/08/2014	20:00:00	28.444	27.974						
10/08/2014	21:00:00	28.27	27.776						
10/08/2014	22:00:00	28.27	27.604						
10/08/2014	23:00:00	28.245	27.899						
11/08/2014	00:00:00	28.072	27.875						
11/08/2014	01:00:00	28.122	27.974						
11/08/2014	02:00:00	28.048	27.85						
11/08/2014	03:00:00	27.998	27.727						
11/08/2014	04:00:00	27.875	27.825						
11/08/2014	05:00:00	27.825	27.801						
11/08/2014	06:00:00	27.702	27.653						
11/08/2014	07:00:00	27.628	27.653						
11/08/2014	08:00:00	27.727	27.677						
11/08/2014	09:00:00	27.727	27.628						
11/08/2014	10:00:00	27.702	27.677						
11/08/2014	11:00:00	27.653	27.579						
11/08/2014	12:00:00	27.974	27.899						
11/08/2014	13:00:00	28.122	27.801						
11/08/2014	14:00:00	28.122	27.875						
11/08/2014	15:00:00	28.196	27.899						
11/08/2014	16:00:00	28.444	27.801						
11/08/2014	17:00:00	28.717	27.949						
11/08/2014	18:00:00	28.444	27.801						
11/08/2014	19:00:00	28.394	27.604						
11/08/2014	20:00:00	28.196	27.431						
11/08/2014	21:00:00	28.245	27.604						
11/08/2014	22:00:00	27.998	27.628						
11/08/2014	23:00:00	28.171	27.85						
12/08/2014	00:00:00	28.122	27.727						
12/08/2014	01:00:00	28.097	27.727						
12/08/2014	02:00:00	27.825	27.554						
12/08/2014	03:00:00	27.653	27.579						
12/08/2014	04:00:00	27.628	27.53						
12/08/2014	05:00:00	27.579	27.579						
12/08/2014	06:00:00	27.677	27.751						
12/08/2014	07:00:00	27.776	27.801						
12/08/2014	08:00:00	27.85	27.776						
12/08/2014	09:00:00	27.924	27.875						
12/08/2014	10:00:00	27.899	27.875						
12/08/2014	11:00:00	27.924	27.875						
12/08/2014	12:00:00	27.998	27.899						
12/08/2014	13:00:00	27.998	27.85						
12/08/2014	14:00:00	28.27	28.048						
12/08/2014	15:00:00	27.998	27.875						
12/08/2014	16:00:00	27.899	27.801						
12/08/2014	17:00:00	27.998	27.702						
12/08/2014	18:00:00	28.32	27.801						
12/08/2014	19:00:00	28.072	27.801						
12/08/2014	20:00:00	27.974	27.924						
12/08/2014	21:00:00	28.072	28.023						
12/08/2014	22:00:00	28.072	28.048						
12/08/2014	23:00:00	28.048	28.023						
13/08/2014	00:00:00	28.048	27.998						
13/08/2014	01:00:00	27.974	27.949						
13/08/2014	02:00:00	27.974	27.924						
13/08/2014	03:00:00	27.924	27.751						
13/08/2014	04:00:00	27.924	27.727						
13/08/2014	05:00:00	27.924	27.875						
13/08/2014	06:00:00	27.924	27.899						
13/08/2014	07:00:00	27.949	27.875						
13/08/2014	08:00:00	27.974	27.899						
13/08/2014	09:00:00	27.998	27.924						
13/08/2014	10:00:00	28.072	27.974						
13/08/2014	11:00:00	28.072	27.924						
13/08/2014	12:00:00	28.518	28.468						
13/08/2014	13:00:00	27.924	27.604						
13/08/2014	14:00:00	27.974	27.949						
13/08/2014	15:00:00	28.444	28.32						
13/08/2014	16:00:00	28.295	28.097						
13/08/2014	17:00:00	28.147	27.998						
13/08/2014	18:00:00	28.245	28.245						
13/08/2014	19:00:00	28.171	28.023						
13/08/2014	20:00:00	28.122	28.072						
13/08/2014	21:00:00	27.974	27.974						
13/08/2014	22:00:00	28.147	28.245						
13/08/2014	23:00:00	28.32	28.369						
14/08/2014	00:00:00	28.097	28.072						
14/08/2014	01:00:00	28.369	28.394						
14/08/2014	02:00:00	28.27	28.171						
14/08/2014	03:00:00	28.245	28.221						
14/08/2014	04:00:00	28.27	28.196						
14/08/2014	05:00:00	28.295	28.196						
14/08/2014	06:00:00	28.221	28.122						
14/08/2014	07:00:00	28.221	28.147						
14/08/2014	08:00:00	28.394	28.345						
14/08/2014	09:00:00	28.221	28.072						
14/08/2014	10:00:00	28.617	28.518						
14/08/2014	11:00:00	28.667	28.493						
14/08/2014	12:00:00	28.642	28.593						
14/08/2014	13:00:00	28.493	28.345						
14/08/2014	14:00:00	28.568	28.394						
14/08/2014	15:00:00	28.617	28.444						
14/08/2014	16:00:00	28.593	28.419						
14/08/2014	17:00:00	28.568	28.444						
14/08/2014	18:00:00	28.617	28.444						
14/08/2014	19:00:00	28.568	28.444						
14/08/2014	20:00:00	28.518	28.444						
14/08/2014	21:00:00	28.493	28.295						
14/08/2014	22:00:00	28.518	28.27						
14/08/2014	23:00:00	28.468	28.245						
15/08/2014	00:00:00	28.742	28.295						
15/08/2014	01:00:00	28.543	28.419						
15/08/2014	02:00:00	28.518	28.468						
15/08/2014	03:00:00	28.419	28.444						
15/08/2014	04:00:00	28.419	28.419						
15/08/2014	05:00:00	28.468	28.419						
15/08/2014	06:00:00	28.444	28.345						
15/08/2014	07:00:00	28.444	28.345						
15/08/2014	08:00:00	28.419	28.444						
15/08/2014	09:00:00	28.394	28.394						
15/08/2014	10:00:00	28.295	28.295						
15/08/2014	11:00:00	28.32	28.245						
15/08/2014	12:00:00	28.518	28.394						
15/08/2014	13:00:00	28.667	28.468						
15/08/2014	14:00:00	28.692	28.468						
15/08/2014	15:00:00	28.965	28.32						
15/08/2014	16:00:00	28.841	28.295						
15/08/2014	17:00:00	28.816	28.32						
15/08/2014	18:00:00	28.841	28.419						
15/08/2014	19:00:00	28.593	28.32						
15/08/2014	20:00:00	28.468	28.221						
15/08/2014	21:00:00	28.419	28.196						
15/08/2014	22:00:00	28.468	28.097						
15/08/2014	23:00:00	28.468	28.122						
16/08/2014	00:00:00	28.419	28.27						
16/08/2014	01:00:00	28.345	28.147						
16/08/2014	02:00:00	28.32	28.122						
16/08/2014	03:00:00	28.295	28.171						
16/08/2014	04:00:00	28.27	28.147						
16/08/2014	05:00:00	28.196	28.147						
16/08/2014	06:00:00	28.196	28.147						
16/08/2014	07:00:00	28.196	28.048						
16/08/2014	08:00:00	28.221	28.196						
16/08/2014	09:00:00	28.295	28.27						
16/08/2014	10:00:00	28.419	28.295						
16/08/2014	11:00:00	28.543	28.518						
16/08/2014	12:00:00	28.468	28.345						
16/08/2014	13:00:00	28.518	28.394						
16/08/2014	14:00:00	28.617	28.419						
16/08/2014	15:00:00	28.742	28.419						
16/08/2014	16:00:00	28.493	28.369						
16/08/2014	17:00:00	28.642	28.369						
16/08/2014	18:00:00	28.742	28.245						
16/08/2014	19:00:00	28.717	28.518						
16/08/2014	20:00:00	28.742	28.493						
16/08/2014	21:00:00	28.642	28.419						
16/08/2014	22:00:00	28.617	28.419						
16/08/2014	23:00:00	28.568	28.394						
17/08/2014	00:00:00	28.518	28.394						
17/08/2014	01:00:00	28.468	28.369						
17/08/2014	02:00:00	28.444	28.32						
17/08/2014	03:00:00	28.444	28.32						
17/08/2014	04:00:00	28.444	28.369						
17/08/2014	05:00:00	28.419	28.345						
17/08/2014	06:00:00	28.394	28.345						
17/08/2014	07:00:00	28.394	28.369						
17/08/2014	08:00:00	28.419	28.394						
17/08/2014	09:00:00	28.468	28.419						
17/08/2014	10:00:00	28.568	28.493						
17/08/2014	11:00:00	28.568	28.171						
17/08/2014	12:00:00	28.667	28.345						
17/08/2014	13:00:00	28.717	28.221						
17/08/2014	14:00:00	28.766	28.245						
17/08/2014	15:00:00	28.444	28.097						
17/08/2014	16:00:00	28.568	28.072						
17/08/2014	17:00:00	28.742	28.122						
17/08/2014	18:00:00	28.717	28.196						
17/08/2014	19:00:00	28.642	28.023						
17/08/2014	20:00:00	28.518	28.32						
17/08/2014	21:00:00	28.419	28.295						
