"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 10933125, SEN S/N: 10933125, LBL: Porros 25m_020621)"	"Acoplador separado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Acoplador adjunto (LGR S/N: 10933125, SEN S/N: 10933125)"	"Host conectado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Parado (LGR S/N: 10933125, SEN S/N: 10933125)"	"Final de archivo (LGR S/N: 10933125, SEN S/N: 10933125)"
269	13/06/21	16:00:00	17.748					
270	13/06/21	17:00:00	17.510					
271	13/06/21	18:00:00	17.558					
272	13/06/21	19:00:00	17.629					
273	13/06/21	20:00:00	17.439					
274	13/06/21	21:00:00	17.249					
275	13/06/21	22:00:00	17.368					
276	13/06/21	23:00:00	17.320					
277	14/06/21	00:00:00	17.677					
278	14/06/21	01:00:00	18.485					
279	14/06/21	02:00:00	17.986					
280	14/06/21	03:00:00	17.891					
281	14/06/21	04:00:00	17.819					
282	14/06/21	05:00:00	17.843					
283	14/06/21	06:00:00	17.867					
284	14/06/21	07:00:00	18.461					
285	14/06/21	08:00:00	18.414					
286	14/06/21	09:00:00	18.319					
287	14/06/21	10:00:00	18.176					
288	14/06/21	11:00:00	18.057					
289	14/06/21	12:00:00	17.986					
290	14/06/21	13:00:00	17.772					
291	14/06/21	14:00:00	17.772					
292	14/06/21	15:00:00	18.319					
293	14/06/21	16:00:00	18.818					
294	14/06/21	17:00:00	19.080					
295	14/06/21	18:00:00	18.533					
296	14/06/21	19:00:00	18.152					
297	14/06/21	20:00:00	18.033					
298	14/06/21	21:00:00	18.152					
299	14/06/21	22:00:00	18.129					
300	14/06/21	23:00:00	18.224					
301	15/06/21	00:00:00	18.271					
302	15/06/21	01:00:00	18.247					
303	15/06/21	02:00:00	18.295					
304	15/06/21	03:00:00	18.319					
305	15/06/21	04:00:00	18.461					
306	15/06/21	05:00:00	18.485					
307	15/06/21	06:00:00	17.772					
308	15/06/21	07:00:00	18.366					
309	15/06/21	08:00:00	18.247					
310	15/06/21	09:00:00	18.438					
311	15/06/21	10:00:00	18.557					
312	15/06/21	11:00:00	18.557					
313	15/06/21	12:00:00	17.962					
314	15/06/21	13:00:00	17.843					
315	15/06/21	14:00:00	17.772					
316	15/06/21	15:00:00	18.129					
317	15/06/21	16:00:00	18.580					
318	15/06/21	17:00:00	18.366					
319	15/06/21	18:00:00	18.414					
320	15/06/21	19:00:00	18.176					
321	15/06/21	20:00:00	18.271					
322	15/06/21	21:00:00	18.105					
323	15/06/21	22:00:00	18.152					
324	15/06/21	23:00:00	18.105					
325	16/06/21	00:00:00	17.724					
326	16/06/21	01:00:00	17.915					
327	16/06/21	02:00:00	17.320					
328	16/06/21	03:00:00	17.296					
329	16/06/21	04:00:00	17.796					
330	16/06/21	05:00:00	17.058					
331	16/06/21	06:00:00	17.130					
332	16/06/21	07:00:00	17.106					
333	16/06/21	08:00:00	17.082					
334	16/06/21	09:00:00	16.749					
335	16/06/21	10:00:00	17.058					
336	16/06/21	11:00:00	17.058					
337	16/06/21	12:00:00	17.415					
338	16/06/21	13:00:00	17.677					
339	16/06/21	14:00:00	17.701					
340	16/06/21	15:00:00	17.605					
341	16/06/21	16:00:00	17.748					
342	16/06/21	17:00:00	17.986					
343	16/06/21	18:00:00	17.534					
344	16/06/21	19:00:00	17.082					
345	16/06/21	20:00:00	17.296					
346	16/06/21	21:00:00	18.129					
347	16/06/21	22:00:00	17.891					
348	16/06/21	23:00:00	17.843					
349	17/06/21	00:00:00	17.011					
350	17/06/21	01:00:00	17.201					
351	17/06/21	02:00:00	17.011					
352	17/06/21	03:00:00	17.082					
353	17/06/21	04:00:00	16.725					
354	17/06/21	05:00:00	16.844					
355	17/06/21	06:00:00	16.654					
356	17/06/21	07:00:00	16.582					
357	17/06/21	08:00:00	16.773					
358	17/06/21	09:00:00	17.344					
359	17/06/21	10:00:00	17.677					
360	17/06/21	11:00:00	18.913					
361	17/06/21	12:00:00	19.294					
362	17/06/21	13:00:00	19.532					
363	17/06/21	14:00:00	19.651					
364	17/06/21	15:00:00	19.865					
365	17/06/21	16:00:00	19.865					
366	17/06/21	17:00:00	19.912					
367	17/06/21	18:00:00	20.126					
368	17/06/21	19:00:00	20.341					
369	17/06/21	20:00:00	20.198					
370	17/06/21	21:00:00	20.579					
371	17/06/21	22:00:00	20.674					
372	17/06/21	23:00:00	20.817					
373	18/06/21	00:00:00	20.889					
374	18/06/21	01:00:00	20.770					
375	18/06/21	02:00:00	18.866					
376	18/06/21	03:00:00	18.129					
377	18/06/21	04:00:00	18.485					
378	18/06/21	05:00:00	21.079					
379	18/06/21	06:00:00	21.270					
380	18/06/21	07:00:00	21.628					
381	18/06/21	08:00:00	21.557					
382	18/06/21	09:00:00	21.485					
383	18/06/21	10:00:00	21.008					
384	18/06/21	11:00:00	21.151					
385	18/06/21	12:00:00	20.531					
386	18/06/21	13:00:00	19.365					
387	18/06/21	14:00:00	18.580					
388	18/06/21	15:00:00	18.200					
389	18/06/21	16:00:00	17.915					
390	18/06/21	17:00:00	17.558					
391	18/06/21	18:00:00	17.677					
392	18/06/21	19:00:00	17.677					
393	18/06/21	20:00:00	17.558					
394	18/06/21	21:00:00	17.629					
395	18/06/21	22:00:00	17.629					
396	18/06/21	23:00:00	17.677					
397	19/06/21	00:00:00	17.629					
398	19/06/21	01:00:00	17.701					
399	19/06/21	02:00:00	18.033					
400	19/06/21	03:00:00	18.200					
401	19/06/21	04:00:00	18.461					
402	19/06/21	05:00:00	18.580					
403	19/06/21	06:00:00	18.366					
404	19/06/21	07:00:00	18.628					
405	19/06/21	08:00:00	18.604					
406	19/06/21	09:00:00	18.557					
407	19/06/21	10:00:00	18.081					
408	19/06/21	11:00:00	18.033					
409	19/06/21	12:00:00	18.152					
410	19/06/21	13:00:00	18.057					
411	19/06/21	14:00:00	18.081					
412	19/06/21	15:00:00	18.485					
413	19/06/21	16:00:00	18.985					
414	19/06/21	17:00:00	19.080					
415	19/06/21	18:00:00	18.961					
416	19/06/21	19:00:00	18.818					
417	19/06/21	20:00:00	18.842					
418	19/06/21	21:00:00	18.557					
419	19/06/21	22:00:00	18.295					
420	19/06/21	23:00:00	18.247					
421	20/06/21	00:00:00	18.152					
422	20/06/21	01:00:00	17.938					
423	20/06/21	02:00:00	18.010					
424	20/06/21	03:00:00	16.868					
425	20/06/21	04:00:00	16.487					
426	20/06/21	05:00:00	16.344					
427	20/06/21	06:00:00	16.392					
428	20/06/21	07:00:00	16.487					
429	20/06/21	08:00:00	16.701					
430	20/06/21	09:00:00	16.987					
431	20/06/21	10:00:00	17.058					
432	20/06/21	11:00:00	17.201					
433	20/06/21	12:00:00	16.153					
434	20/06/21	13:00:00	16.272					
435	20/06/21	14:00:00	16.463					
436	20/06/21	15:00:00	17.486					
437	20/06/21	16:00:00	16.558					
438	20/06/21	17:00:00	16.677					
439	20/06/21	18:00:00	17.391					
440	20/06/21	19:00:00	17.938					
441	20/06/21	20:00:00	18.010					
442	20/06/21	21:00:00	20.436					
443	20/06/21	22:00:00	21.461					
444	20/06/21	23:00:00	21.939					
445	21/06/21	00:00:00	22.082					
446	21/06/21	01:00:00	22.058					
447	21/06/21	02:00:00	22.058					
448	21/06/21	03:00:00	21.366					
449	21/06/21	04:00:00	19.627					
450	21/06/21	05:00:00	18.509					
451	21/06/21	06:00:00	18.176					
452	21/06/21	07:00:00	17.225					
453	21/06/21	08:00:00	17.153					
454	21/06/21	09:00:00	17.272					
455	21/06/21	10:00:00	17.653					
456	21/06/21	11:00:00	17.249					
457	21/06/21	12:00:00	17.439					
458	21/06/21	13:00:00	17.510					
459	21/06/21	14:00:00	17.558					
460	21/06/21	15:00:00	18.533					
461	21/06/21	16:00:00	18.913					
462	21/06/21	17:00:00	19.413					
463	21/06/21	18:00:00	20.055					
464	21/06/21	19:00:00	19.532					
465	21/06/21	20:00:00	18.652					
466	21/06/21	21:00:00	18.842					
467	21/06/21	22:00:00	18.390					
468	21/06/21	23:00:00	18.247					
469	22/06/21	00:00:00	17.034					
470	22/06/21	01:00:00	17.629					
471	22/06/21	02:00:00	17.510					
472	22/06/21	03:00:00	17.724					
473	22/06/21	04:00:00	17.915					
474	22/06/21	05:00:00	17.653					
475	22/06/21	06:00:00	18.747					
476	22/06/21	07:00:00	19.603					
477	22/06/21	08:00:00	19.484					
478	22/06/21	09:00:00	18.509					
479	22/06/21	10:00:00	18.057					
480	22/06/21	11:00:00	18.010					
481	22/06/21	12:00:00	17.915					
482	22/06/21	13:00:00	18.152					
483	22/06/21	14:00:00	18.129					
484	22/06/21	15:00:00	17.249					
485	22/06/21	16:00:00	17.130					
486	22/06/21	17:00:00	17.177					
487	22/06/21	18:00:00	18.010					
488	22/06/21	19:00:00	17.796					
489	22/06/21	20:00:00	17.463					
490	22/06/21	21:00:00	17.225					
491	22/06/21	22:00:00	17.058					
492	22/06/21	23:00:00	16.630					
493	23/06/21	00:00:00	16.439					
494	23/06/21	01:00:00	16.654					
495	23/06/21	02:00:00	17.034					
496	23/06/21	03:00:00	17.272					
497	23/06/21	04:00:00	17.677					
498	23/06/21	05:00:00	17.915					
499	23/06/21	06:00:00	17.558					
500	23/06/21	07:00:00	17.225					
501	23/06/21	08:00:00	17.843					
502	23/06/21	09:00:00	17.938					
503	23/06/21	10:00:00	17.724					
504	23/06/21	11:00:00	17.772					
505	23/06/21	12:00:00	17.867					
506	23/06/21	13:00:00	17.867					
507	23/06/21	14:00:00	18.010					
508	23/06/21	15:00:00	18.271					
509	23/06/21	16:00:00	18.271					
510	23/06/21	17:00:00	17.439					
511	23/06/21	18:00:00	17.130					
512	23/06/21	19:00:00	17.058					
513	23/06/21	20:00:00	17.130					
514	23/06/21	21:00:00	17.034					
515	23/06/21	22:00:00	16.868					
516	23/06/21	23:00:00	16.820					
517	24/06/21	00:00:00	16.892					
518	24/06/21	01:00:00	16.177					
519	24/06/21	02:00:00	16.177					
520	24/06/21	03:00:00	17.011					
521	24/06/21	04:00:00	17.153					
522	24/06/21	05:00:00	17.011					
523	24/06/21	06:00:00	17.605					
524	24/06/21	07:00:00	17.867					
525	24/06/21	08:00:00	19.127					
526	24/06/21	09:00:00	19.199					
527	24/06/21	10:00:00	20.246					
528	24/06/21	11:00:00	21.008					
529	24/06/21	12:00:00	20.793					
530	24/06/21	13:00:00	20.460					
531	24/06/21	14:00:00	20.579					
532	24/06/21	15:00:00	20.817					
533	24/06/21	16:00:00	20.865					
534	24/06/21	17:00:00	20.936					
535	24/06/21	18:00:00	20.865					
536	24/06/21	19:00:00	20.579					
537	24/06/21	20:00:00	18.913					
538	24/06/21	21:00:00	18.461					
539	24/06/21	22:00:00	18.485					
540	24/06/21	23:00:00	16.820					
541	25/06/21	00:00:00	17.558					
542	25/06/21	01:00:00	17.701					
543	25/06/21	02:00:00	18.319					
544	25/06/21	03:00:00	17.534					
545	25/06/21	04:00:00	17.296					
546	25/06/21	05:00:00	18.152					
547	25/06/21	06:00:00	18.604					
548	25/06/21	07:00:00	19.294					
549	25/06/21	08:00:00	18.937					
550	25/06/21	09:00:00	18.818					
551	25/06/21	10:00:00	19.508					
552	25/06/21	11:00:00	18.176					
553	25/06/21	12:00:00	18.105					
554	25/06/21	13:00:00	18.414					
555	25/06/21	14:00:00	19.056					
556	25/06/21	15:00:00	18.937					
557	25/06/21	16:00:00	18.842					
558	25/06/21	17:00:00	18.961					
559	25/06/21	18:00:00	19.080					
560	25/06/21	19:00:00	19.032					
561	25/06/21	20:00:00	18.271					
562	25/06/21	21:00:00	17.653					
563	25/06/21	22:00:00	17.677					
564	25/06/21	23:00:00	16.987					
565	26/06/21	00:00:00	16.511					
566	26/06/21	01:00:00	16.415					
567	26/06/21	02:00:00	16.272					
568	26/06/21	03:00:00	16.701					
569	26/06/21	04:00:00	16.654					
570	26/06/21	05:00:00	16.677					
571	26/06/21	06:00:00	18.580					
572	26/06/21	07:00:00	19.318					
573	26/06/21	08:00:00	19.389					
574	26/06/21	09:00:00	19.389					
575	26/06/21	10:00:00	19.651					
576	26/06/21	11:00:00	19.555					
577	26/06/21	12:00:00	19.746					
578	26/06/21	13:00:00	19.722					
579	26/06/21	14:00:00	19.365					
580	26/06/21	15:00:00	19.651					
581	26/06/21	16:00:00	21.056					
582	26/06/21	17:00:00	19.770					
583	26/06/21	18:00:00	20.007					
584	26/06/21	19:00:00	20.103					
585	26/06/21	20:00:00	20.103					
586	26/06/21	21:00:00	19.460					
587	26/06/21	22:00:00	18.747					
588	26/06/21	23:00:00	19.460					
589	27/06/21	00:00:00	19.460					
590	27/06/21	01:00:00	18.509					
591	27/06/21	02:00:00	17.320					
592	27/06/21	03:00:00	17.653					
593	27/06/21	04:00:00	17.486					
594	27/06/21	05:00:00	17.843					
595	27/06/21	06:00:00	17.772					
596	27/06/21	07:00:00	18.438					
597	27/06/21	08:00:00	19.080					
598	27/06/21	09:00:00	19.151					
599	27/06/21	10:00:00	19.151					
600	27/06/21	11:00:00	20.269					
601	27/06/21	12:00:00	20.507					
602	27/06/21	13:00:00	20.531					
603	27/06/21	14:00:00	20.698					
604	27/06/21	15:00:00	20.770					
605	27/06/21	16:00:00	20.222					
606	27/06/21	17:00:00	19.841					
607	27/06/21	18:00:00	20.222					
608	27/06/21	19:00:00	19.603					
609	27/06/21	20:00:00	19.389					
610	27/06/21	21:00:00	18.985					
611	27/06/21	22:00:00	18.794					
612	27/06/21	23:00:00	18.985					
613	28/06/21	00:00:00	19.246					
614	28/06/21	01:00:00	19.032					
615	28/06/21	02:00:00	18.057					
616	28/06/21	03:00:00	17.867					
617	28/06/21	04:00:00	18.390					
618	28/06/21	05:00:00	18.557					
619	28/06/21	06:00:00	18.961					
620	28/06/21	07:00:00	18.961					
621	28/06/21	08:00:00	19.199					
622	28/06/21	09:00:00	19.674					
623	28/06/21	10:00:00	20.007					
624	28/06/21	11:00:00	21.270					
625	28/06/21	12:00:00	21.270					
626	28/06/21	13:00:00	20.126					
627	28/06/21	14:00:00	19.912					
628	28/06/21	15:00:00	20.007					
629	28/06/21	16:00:00	20.126					
630	28/06/21	17:00:00	19.555					
631	28/06/21	18:00:00	19.888					
632	28/06/21	19:00:00	20.055					
633	28/06/21	20:00:00	20.103					
634	28/06/21	21:00:00	20.150					
635	28/06/21	22:00:00	19.484					
636	28/06/21	23:00:00	19.698					
637	29/06/21	00:00:00	19.579					
638	29/06/21	01:00:00	19.627					
639	29/06/21	02:00:00	19.651					
640	29/06/21	03:00:00	19.674					
641	29/06/21	04:00:00	19.032					
642	29/06/21	05:00:00	18.913					
643	29/06/21	06:00:00	18.985					
644	29/06/21	07:00:00	18.937					
645	29/06/21	08:00:00	18.533					
646	29/06/21	09:00:00	18.509					
647	29/06/21	10:00:00	19.270					
648	29/06/21	11:00:00	19.698					
649	29/06/21	12:00:00	19.365					
650	29/06/21	13:00:00	18.271					
651	29/06/21	14:00:00	17.986					
652	29/06/21	15:00:00	18.628					
653	29/06/21	16:00:00	19.080					
654	29/06/21	17:00:00	19.151					
655	29/06/21	18:00:00	18.961					
656	29/06/21	19:00:00	18.247					
657	29/06/21	20:00:00	18.319					
658	29/06/21	21:00:00	18.200					
659	29/06/21	22:00:00	17.486					
660	29/06/21	23:00:00	17.653					
661	30/06/21	00:00:00	17.915					
662	30/06/21	01:00:00	18.010					
663	30/06/21	02:00:00	17.915					
664	30/06/21	03:00:00	18.295					
665	30/06/21	04:00:00	18.557					
666	30/06/21	05:00:00	18.580					
667	30/06/21	06:00:00	18.533					
668	30/06/21	07:00:00	17.915					
669	30/06/21	08:00:00	18.461					
670	30/06/21	09:00:00	18.485					
671	30/06/21	10:00:00	18.438					
672	30/06/21	11:00:00	18.723					
673	30/06/21	12:00:00	19.080					
674	30/06/21	13:00:00	19.365					
675	30/06/21	14:00:00	19.365					
676	30/06/21	15:00:00	19.103					
677	30/06/21	16:00:00	19.413					
678	30/06/21	17:00:00	19.651					
679	30/06/21	18:00:00	19.151					
680	30/06/21	19:00:00	19.817					
681	30/06/21	20:00:00	19.817					
682	30/06/21	21:00:00	19.603					
683	30/06/21	22:00:00	19.008					
684	30/06/21	23:00:00	18.889					
685	01/07/21	00:00:00	18.533					
686	01/07/21	01:00:00	19.127					
687	01/07/21	02:00:00	20.055					
688	01/07/21	03:00:00	20.817					
689	01/07/21	04:00:00	21.437					
690	01/07/21	05:00:00	21.843					
691	01/07/21	06:00:00	22.226					
692	01/07/21	07:00:00	22.130					
693	01/07/21	08:00:00	19.888					
694	01/07/21	09:00:00	19.341					
695	01/07/21	10:00:00	18.866					
696	01/07/21	11:00:00	19.008					
697	01/07/21	12:00:00	19.246					
698	01/07/21	13:00:00	20.650					
699	01/07/21	14:00:00	20.293					
700	01/07/21	15:00:00	19.199					
701	01/07/21	16:00:00	19.508					
702	01/07/21	17:00:00	19.865					
703	01/07/21	18:00:00	19.674					
704	01/07/21	19:00:00	19.770					
705	01/07/21	20:00:00	19.103					
706	01/07/21	21:00:00	18.889					
707	01/07/21	22:00:00	18.794					
708	01/07/21	23:00:00	18.771					
709	02/07/21	00:00:00	18.604					
710	02/07/21	01:00:00	18.866					
